,movieId,title,genres,year,abstract
8021,97904,Smashed,"Comedy, Drama",2012,"Smashed is a 2012 American drama film directed by James Ponsoldt, written by Ponsoldt and Susan Burke, and starring Mary Elizabeth Winstead and Aaron Paul. Winstead and Paul play a married couple, Kate and Charlie Hannah, both alcoholics. After a series of embarrassing incidents caused by her drinking habit, Kate decides to get sober with the help of a coworker and a sponsor from Alcoholics Anonymous. The script was partly based on Burke's own experience of giving up alcohol at a young age, since she felt that her narrative had not yet been told on film. She and Ponsoldt wrote the script over six months, and the main roles were cast in September 2011. The film's US$500,000 budget was financed by independent investors including Minnesota Vikings owner Zygi Wilf. It was shot in Los Angeles in October 2011. It premiered at the 2012 Sundance Film Festival on January 22, 2012 and was released by Sony Pictures Classics on October 12, 2012. The film received positive reviews, with Winstead's performance receiving unanimous praise, and was nominated for several awards for her acting."
8022,97913,Wreck-It Ralph,"Animation, Comedy",2012,Movie not found on DBpedia by query title.
8023,97921,Silver Linings Playbook,"Comedy, Drama",2012,Movie not found on DBpedia by query title.
8024,97923,Flight,Drama,2012,"Flight is a 1929 adventure and aviation film directed by Frank Capra. The film stars Jack Holt, Lila Lee and Ralph Graves, who also came up with the story, for which Capra wrote the dialogue. Dedicated to the United States Marine Corps, the production was greatly aided by their full cooperation."
8025,97936,Anna Karenina,Drama,2012,Movie not found on DBpedia by query title.
8026,97938,Life of Pi,"Adventure, Drama, IMAX",2012,Movie not found on DBpedia by query title.
8027,97950,"Man with the Iron Fists, The","Action, Adventure, Crime",2012,Movie not found on DBpedia by query title.
8028,97988,"Bay, The","Horror, Sci-Fi, Thriller",2012,Movie not found on DBpedia by query title.
8029,98061,Himizu,"Children, Crime, Drama",2011,"Himizu (ヒミズ) is 2011 Japanese drama film based on a manga of the same name by Minoru Furuya and directed by Sion Sono. The word himizu is the Japanese name for a species of mole. The film competed in competition at the 68th Venice International Film Festival in September. At the festival, Shōta Sometani and Fumi Nikaido received the Marcello Mastroianni Award for Best New Young Actor and Actress for their work in the film."
8030,98083,Jackass 3.5,"Comedy, Documentary",2011,Movie not found on DBpedia by query title.
8031,98122,Indie Game: The Movie,Documentary,2012,Movie not found on DBpedia by query title.
8032,98124,"Batman: The Dark Knight Returns, Part 1","Action, Animation, Sci-Fi",2012,Movie not found on DBpedia by query title.
8033,98154,Lincoln,"Drama, War",2012,"Lincoln is a 2012 American epic historical drama film directed by Steven Spielberg, starring Daniel Day-Lewis as United States President Abraham Lincoln. The film also features Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader, Hal Holbrook, and Tommy Lee Jones in supporting performances. The screenplay by Tony Kushner was loosely based on Doris Kearns Goodwin's biography Team of Rivals: The Political Genius of Abraham Lincoln, and covers the final four months of Lincoln's life, focusing on the President's efforts in January 1865 to have the Thirteenth Amendment to the United States Constitution passed by the United States House of Representatives. The film was produced by Spielberg and frequent collaborator Kathleen Kennedy, through their respective production companies, Amblin Entertainment and the Kennedy/Marshall Company. Filming began October 17, 2011, and ended on December 19, 2011. Lincoln premiered on October 8, 2012 at the New York Film Festival. The film was co-produced by DreamWorks Pictures, Twentieth Century Fox, and Participant Media, and released theatrically by Touchstone Pictures in North America on November 9, 2012. The film was distributed by Fox in international territories. Lincoln received widespread critical acclaim, with major praise directed to the acting, especially Day-Lewis' performance, as well as the direction and production merits. In December 2012, the film was nominated for seven Golden Globe Awards including Best Motion Picture – Drama, Best Director for Spielberg and winning Best Actor (Motion Picture – Drama) for Day-Lewis. At the 85th Academy Awards, the film was nominated for twelve Academy Awards including Best Picture and Best Director; it won for Best Production Design and Best Actor for Day-Lewis. The film was also a commercial success, grossing over $275 million at the box office."
8034,98160,Nature Calls,Comedy,2012,Movie not found on DBpedia by query title.
8035,98175,Vamps,"Comedy, Horror, Romance",2012,"Vamps is a 2012 American comedy horror film directed by Amy Heckerling and starring Alicia Silverstone and Wallace Shawn and was released on November 2, 2012."
8036,98203,"Twilight Saga: Breaking Dawn - Part 2, The","Adventure, Drama, Fantasy, Romance, IMAX",2012,Movie not found on DBpedia by query title.
8037,98230,10 Years,"Comedy, Drama, Romance",2011,Movie not found on DBpedia by query title.
8038,98239,Red Dawn,"Action, War",2012,Movie not found on DBpedia by query title.
8039,98243,Rise of the Guardians,"Adventure, Animation, Children, Fantasy, IMAX",2012,Movie not found on DBpedia by query title.
8040,98279,"Fantastic Fear of Everything, A",Comedy,2012,Movie not found on DBpedia by query title.
8041,98296,Deadfall,"Crime, Drama, Thriller",2012,"Deadfall is a 1968 film written and directed by Bryan Forbes and starring Michael Caine, Eric Portman, Giovanna Ralli and Forbes' then wife Nanette Newman, with music by John Barry in his final collaboration with Forbes. Barry also plays a musical conductor in the film. It is based on Desmond Cory's 1965 thriller and shot in and around Majorca, Spain. The film's theme song, ""My Love Has Two Faces"", was performed by Shirley Bassey."
8042,98361,Byzantium,"Drama, Fantasy, Thriller",2012,"Byzantium is a 2012 Irish horror fantasy thriller film directed by Neil Jordan and starring Gemma Arterton, Saoirse Ronan, and Jonny Lee Miller. The story concerns a mother and daughter vampire duo who move into a rundown hotel while hiding out from other vampires. The film premiered at the Irish Film Institute in April 2013 and was commercially released the following month. It has received generally positive reviews."
8043,98491,Paperman,"Animation, Comedy, Romance",2012,Movie not found on DBpedia by query title.
8044,98499,"Fearless Hyena, The (Xiao quan guai zhao)","Action, Comedy",1979,Movie not found on DBpedia by query title.
8045,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),"Action, Comedy",1980,Movie not found on DBpedia by query title.
8046,98585,Hitchcock,Drama,2012,"Hitchcock is a 2012 American biographical drama film directed by Sacha Gervasi and based on Stephen Rebello's non-fiction book Alfred Hitchcock and the Making of Psycho. The film was released in selected cities on November 23, 2012, with a worldwide release on December 14, 2012. Hitchcock centers on the relationship between film director Alfred Hitchcock (Anthony Hopkins) and his wife Alma Reville (Helen Mirren) during the making of Psycho, a controversial horror film that became one of the most acclaimed and influential works in the filmmaker's career."
8047,98604,From Up on Poppy Hill (Kokuriko-zaka kara),"Animation, Drama, Romance",2011,Movie not found on DBpedia by query title.
8048,98607,Redline,"Action, Animation, Sci-Fi",2009,"Redline is a 2007 American action film starring an ensemble cast. The film's plot is centered on a street racing circle funded by a group of multimillionaires who wager millions of dollars over their high-powered supercars. It was written and produced by Daniel Sadek, who also used his own automobile collection in the film. The film title was borrowed from the original working title of the 2001 movie, The Fast and the Furious. A critical and financial failure at the box office, the film is most notable for being funded by subprime loans issued by Sadek's company, Quick Loan Funding, which closed its doors in the wake of the subprime mortgage crisis. It was featured on the CNBC special House of Cards as an example of the excess of the pre-meltdown mortgage market in the United States. Redline was released in North America on April 13, 2007, and has been given a PG-13 rating by the MPAA."
8049,98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),"Action, Comedy, Crime",1983,Movie not found on DBpedia by query title.
8050,98633,My Lucky Stars (Fuk sing go jiu),"Action, Comedy",1985,Movie not found on DBpedia by query title.
8051,98697,"Money Money Money (L'aventure, c'est l'aventure)","Adventure, Comedy",1972,Movie not found on DBpedia by query title.
8052,98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A","Animation, Comedy",2012,Movie not found on DBpedia by query title.
8053,98809,"Hobbit: An Unexpected Journey, The","Adventure, Fantasy, IMAX",2012,Movie not found on DBpedia by query title.
8054,98836,Hyde Park on Hudson,"Comedy, Drama",2012,Movie not found on DBpedia by query title.
8055,98908,How to Make Love to a Woman,"Comedy, Romance",2010,Movie not found on DBpedia by query title.
8056,98961,Zero Dark Thirty,"Action, Drama, Thriller",2012,Movie not found on DBpedia by query title.
8057,99005,Fire with Fire,"Action, Crime, Drama",2012,Movie not found on DBpedia by query title.
8058,99007,Warm Bodies,"Comedy, Horror, Romance",2013,Movie not found on DBpedia by query title.
8059,99030,Wrong,"Comedy, Drama",2012,"Wrong is a 2012 French-American independent surreal comedy film written and directed by Quentin Dupieux. The film stars Jack Plotnick and premiered at the 2012 Sundance Film Festival. It was part of the Toronto Film Festival's Official Selection. The producers of the film are Charles-Marie Anthonioz, Gregory Bernard,Nicolas Lhermitte, Josef Lieck and Kevos Van Der Meiren."
8060,99087,Playing for Keeps,"Comedy, Romance",2012,Movie not found on DBpedia by query title.
8061,99106,"Guilt Trip, The",Comedy,2012,Movie not found on DBpedia by query title.
8062,99112,Jack Reacher,"Action, Crime, Thriller",2012,Movie not found on DBpedia by query title.
8063,99114,Django Unchained,"Action, Drama, Western",2012,Movie not found on DBpedia by query title.
8064,99117,This Is 40,Drama,2012,Movie not found on DBpedia by query title.
8065,99122,I Bought a Vampire Motorcycle,"Comedy, Horror",1990,Movie not found on DBpedia by query title.
8066,99130,Ice Cream Man,"Comedy, Horror",1995,Movie not found on DBpedia by query title.
8067,99145,"Impossible, The (Imposible, Lo)","Drama, Thriller",2012,Movie not found on DBpedia by query title.
8068,99149,"Misérables, Les","Drama, Musical, Romance, IMAX",2012,Movie not found on DBpedia by query title.
8069,99191,Campfire Tales,Horror,1997,Movie not found on DBpedia by query title.
8070,99415,Parental Guidance,Comedy,2012,Movie not found on DBpedia by query title.
8071,99437,John Dies at the End,"Comedy, Fantasy, Horror",2012,Movie not found on DBpedia by query title.
8072,99532,"Misérables, Les","Drama, Romance",2000,Movie not found on DBpedia by query title.
8073,99574,Promised Land,Drama,2012,Movie not found on DBpedia by query title.
8074,99636,English Vinglish,"Comedy, Drama",2012,Movie not found on DBpedia by query title.
8075,99638,Fish Story (Fisshu sutôrî),Comedy,2009,Movie not found on DBpedia by query title.
8076,99721,Texas Chainsaw 3D,"Horror, Mystery, Thriller",2013,Movie not found on DBpedia by query title.
8077,99728,Gangster Squad,"Action, Crime, Drama",2013,Movie not found on DBpedia by query title.
8078,99750,"Iceman, The","Crime, Drama, Thriller",2012,Movie not found on DBpedia by query title.
8079,99764,It's Such a Beautiful Day,"Animation, Comedy, Drama, Fantasy, Sci-Fi",2012,Movie not found on DBpedia by query title.
8080,99813,"Batman: The Dark Knight Returns, Part 2","Action, Animation",2013,Movie not found on DBpedia by query title.
8081,99846,Everything or Nothing: The Untold Story of 007,Documentary,2012,Movie not found on DBpedia by query title.
8082,99853,Codependent Lesbian Space Alien Seeks Same,"Comedy, Romance, Sci-Fi",2011,Movie not found on DBpedia by query title.
8083,99910,"Last Stand, The","Action, Crime, Thriller",2013,Movie not found on DBpedia by query title.
8084,99917,Upstream Color,"Romance, Sci-Fi, Thriller",2013,Movie not found on DBpedia by query title.
8085,99992,Shadow Dancer,"Crime, Drama, Thriller",2012,Movie not found on DBpedia by query title.
8086,100044,Human Planet,Documentary,2011,Movie not found on DBpedia by query title.
8087,100068,Comme un chef,Comedy,2012,Movie not found on DBpedia by query title.
8088,100083,Movie 43,Comedy,2013,Movie not found on DBpedia by query title.
8089,100106,"Pervert's Guide to Ideology, The",Documentary,2012,Movie not found on DBpedia by query title.
8090,100159,Sightseers,Comedy,2012,"Sightseers is a 2012 British horror comedy directed by Ben Wheatley and written by and starring Alice Lowe and Steve Oram, with additional material written by co-editor Amy Jump. It is produced by Edgar Wright and Nira Park, among others. The film was selected to be screened in the Directors' Fortnight section at the 2012 Cannes Film Festival."
8091,100163,Hansel & Gretel: Witch Hunters,"Action, Fantasy, Horror, IMAX",2013,Movie not found on DBpedia by query title.
8092,100194,Jim Jefferies: Fully Functional (EPIX),Comedy,2012,Movie not found on DBpedia by query title.
8093,100226,Why Stop Now,"Comedy, Drama",2012,Movie not found on DBpedia by query title.
8094,100277,Tabu,"Drama, Romance",2012,"Tabu is a 2012 Portuguese independent black-and-white drama film directed by Miguel Gomes, the title of which references F. W. Murnau's silent film of the same name, Tabu. The film competed at the 62nd Berlin International Film Festival, where it won the Alfred Bauer Award (Silver Bear for a feature film that opens new perspectives) and The International Federation of Film Critics (FIPRESCI) prizes. Sight & Sound film magazine listed it at #2 on its list of best films of 2012. Tabu is the Portuguese film with the widest international distribution as of 2012 and the fifth from Portugal to be commercially released in New York (Film Forum, December 2012), after The Art of Amalia by Bruno de Almeida (2000, Quad Cinema), O Fantasma by João Pedro Rodrigues (2003, IFC Center) and, in 2011, The Strange Case of Angelica by Manoel de Oliveira (IFC Center) and Mists by Ricardo Costa (Quad Cinema)."
8095,100302,Upside Down,"Drama, Romance, Sci-Fi",2012,Movie not found on DBpedia by query title.
8096,100304,"Liability, The","Action, Thriller",2012,Movie not found on DBpedia by query title.
8097,100306,Angst ,"Drama, Horror",1983,Movie not found on DBpedia by query title.
8098,100326,Stand Up Guys,"Comedy, Crime",2012,Movie not found on DBpedia by query title.
8099,100383,Side Effects,"Crime, Drama, Mystery, Thriller",2013,Movie not found on DBpedia by query title.
8100,100390,Identity Thief,"Comedy, Crime",2013,Movie not found on DBpedia by query title.
8101,100397,"ABCs of Death, The",Horror,2012,Movie not found on DBpedia by query title.
8102,100487,Beautiful Creatures,"Drama, Fantasy, Romance",2013,Movie not found on DBpedia by query title.
8103,100498,"Good Day to Die Hard, A","Action, Crime, Thriller, IMAX",2013,Movie not found on DBpedia by query title.
8104,100507,21 and Over,Comedy,2013,Movie not found on DBpedia by query title.
8105,100527,Safe Haven,"Drama, Mystery, Romance",2013,Movie not found on DBpedia by query title.
8106,100553,Frozen Planet,Documentary,2011,Movie not found on DBpedia by query title.
8107,100556,"Act of Killing, The",Documentary,2012,Movie not found on DBpedia by query title.
8108,100579,Universal Soldier: Day of Reckoning,"Action, Sci-Fi, Thriller",2012,Movie not found on DBpedia by query title.
8109,100611,Escape from Planet Earth,"Adventure, Animation, Comedy, Sci-Fi",2013,Movie not found on DBpedia by query title.
8110,100714,Before Midnight,"Drama, Romance",2013,Movie not found on DBpedia by query title.
8111,100737,Snitch,"Action, Drama, Thriller",2013,"Snitch is a 2013 American crime drama film directed by Ric Roman Waugh and starring Dwayne Johnson. The film was released in the United States on February 22, 2013. The film also stars Barry Pepper, Susan Sarandon, Jon Bernthal, Benjamin Bratt and Michael Kenneth Williams."
8112,100810,Dark Skies,"Horror, Sci-Fi, Thriller",2013,Movie not found on DBpedia by query title.
8113,100843,Oh Boy (A Coffee in Berlin),"Comedy, Drama",2012,Movie not found on DBpedia by query title.
8114,100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),"Adventure, Comedy, Fantasy, Romance, IMAX",2013,Movie not found on DBpedia by query title.
8115,100906,Maniac Cop 2,"Action, Horror, Thriller",1990,Movie not found on DBpedia by query title.
8116,101025,Jack the Giant Slayer,"Adventure, Fantasy, IMAX",2013,Movie not found on DBpedia by query title.
8117,101070,Wadjda,Drama,2012,Movie not found on DBpedia by query title.
8118,101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",Comedy,2010,Movie not found on DBpedia by query title.
8119,101074,"Legend of Sleepy Hollow, The","Animation, Comedy, Horror, Musical",1949,Movie not found on DBpedia by query title.
8120,101076,G.I. Joe: Retaliation,"Action, Adventure, Sci-Fi, Thriller, IMAX",2013,Movie not found on DBpedia by query title.
8121,101088,Stoker,"Drama, Mystery, Thriller",2013,"Stoker is a 2013 British-American psychological thriller-horror film written by Wentworth Miller and directed by South Korean filmmaker Park Chan-wook in his English-language debut. It stars Mia Wasikowska, Matthew Goode, and Nicole Kidman, and was released on 1 March 2013. The film is dedicated to producer Tony Scott, who died after production."
8122,101112,Oz the Great and Powerful,"Action, Adventure, Fantasy, IMAX",2013,Movie not found on DBpedia by query title.
8123,101142,"Croods, The","Adventure, Animation, Comedy",2013,Movie not found on DBpedia by query title.
8124,101283,"Incredible Burt Wonderstone, The",Comedy,2013,Movie not found on DBpedia by query title.
8125,101360,"Call, The","Drama, Thriller",2013,Movie not found on DBpedia by query title.
8126,101362,Olympus Has Fallen,"Action, Thriller",2013,Movie not found on DBpedia by query title.
8127,101415,"First Time, The","Comedy, Drama, Romance",2012,Movie not found on DBpedia by query title.
8128,101423,Mezzo Forte,"Action, Animation, Comedy",1998,Movie not found on DBpedia by query title.
8129,101525,"Place Beyond the Pines, The","Crime, Drama",2012,Movie not found on DBpedia by query title.
8130,101529,"Brass Teapot, The","Comedy, Fantasy, Thriller",2012,Movie not found on DBpedia by query title.
8131,101531,Phil Spector,Drama,2013,Movie not found on DBpedia by query title.
8132,101577,"Host, The","Action, Adventure, Romance",2013,Movie not found on DBpedia by query title.
8133,101612,Admission,"Comedy, Romance",2013,"Admission is a 2013 American romantic comedy-drama film directed by Paul Weitz and starring Tina Fey and Paul Rudd. The film was released in the United States and Canada on March 22, 2013. It is an adaptation of a novel by Jean Hanff Korelitz, also called Admission."
8134,101739,Evil Dead,Horror,2013,Movie not found on DBpedia by query title.
8135,101741,Trance,"Crime, Thriller",2013,"Trance is a 2013 British psychological thriller film directed by Danny Boyle with a screenplay by Joe Ahearne and John Hodge from a story by Ahearne. The film stars James McAvoy, Vincent Cassel, and Rosario Dawson. The world premiere of the film was held in London on 19 March 2013."
8136,101765,"Perfect Plan, A (Plan parfait, Un)","Adventure, Comedy, Romance",2012,Movie not found on DBpedia by query title.
8137,101864,Oblivion,"Action, Adventure, Sci-Fi, IMAX",2013,"Oblivion is a 1994 American western-science fiction dark comedy film directed by Sam Irvin and written by Peter David. It stars Richard Joseph Paul, Andrew Divoff, George Takei, Julie Newmar, Musetta Vander, Isaac Hayes and Meg Foster. It was followed by a sequel, Oblivion 2: Backlash."
8138,101884,Dark Tide,"Adventure, Drama, Thriller",2012,Movie not found on DBpedia by query title.
8139,101895,42,Drama,2013,"42 is a 2013 American biographical sports film written and directed by Brian Helgeland about the racial integration of American professional baseball by player Jackie Robinson, who wore jersey number 42 through his Major League career. The film stars Chadwick Boseman as Robinson, and Harrison Ford as Branch Rickey, with Alan Tudyk, Nicole Beharie, Christopher Meloni, Andre Holland, Lucas Black, Hamish Linklater and Ryan Merriman appear in supporting roles. The film received generally positive reviews and grossed over $97 million on a $40 million budget. 42 was released in North America on April 12, 2013."
8140,101962,Wolf Children (Okami kodomo no ame to yuki),"Animation, Fantasy",2012,Movie not found on DBpedia by query title.
8141,101973,Disconnect,"Drama, Thriller",2012,"Disconnect is a 2012 American drama film directed by Henry Alex Rubin and stars an ensemble cast, which includes Jason Bateman, Hope Davis, Frank Grillo, Andrea Riseborough, Paula Patton, Michael Nyqvist, Alexander Skarsgård, Max Thieriot and fashion designer Marc Jacobs in his debut acting role. The film explores how people experience the negative sides of modern communication technology by following three interconnecting stories."
8142,102007,"Invincible Iron Man, The",Animation,2007,Movie not found on DBpedia by query title.
8143,102025,Yongary: Monster from the Deep,"Children, Horror, Sci-Fi",1967,Movie not found on DBpedia by query title.
8144,102033,Pain & Gain,"Action, Comedy, Crime",2013,Movie not found on DBpedia by query title.
8145,102058,Hulk Vs.,Animation,2009,Movie not found on DBpedia by query title.
8146,102066,Resolution,"Horror, Thriller",2012,"Resolution is a 2012 American horror thriller film directed by Justin Benson and Aaron Scott Moorhead, written by Benson, and starring Peter Cilella and Vinny Curran. Cilella plays a professional from the city who goes back to his hometown to save his junkie friend, played by Curran."
8147,102070,Grabbers,"Comedy, Horror, Sci-Fi",2012,"Grabbers is a 2012 Irish-British monster film directed by Jon Wright and written by Kevin Lehane. The film stars Richard Coyle, Ruth Bradley, Bronagh Gallagher and Russell Tovey among an ensemble cast of Irish actors."
8148,102084,Justice League: Doom ,"Action, Animation, Fantasy",012),Movie not found on DBpedia by query title.
8149,102088,"Grandmaster, The (Yi dai zong shi)","Action, Drama, IMAX",2013,Movie not found on DBpedia by query title.
8150,102123,This Is the End,"Action, Comedy",2013,Movie not found on DBpedia by query title.
8151,102125,Iron Man 3,"Action, Sci-Fi, Thriller, IMAX",2013,Movie not found on DBpedia by query title.
8152,102165,"English Teacher, The","Comedy, Drama",2013,Movie not found on DBpedia by query title.
8153,102194,Mud,"Adventure, Crime, Drama",2012,"Mud is a 2012 American coming-of-age drama film written and directed by Jeff Nichols. The film stars Matthew McConaughey, Tye Sheridan, Jacob Lofland, Sam Shepard, and Reese Witherspoon. The film competed for the Palme d'Or at the 2012 Cannes Film Festival. It was shown at the Sundance Film Festival in January 2013. The film opened on April 26, 2013 with a limited release in select theaters, before having a wide release on May 10, 2013."
8154,102217,Bill Hicks: Revelations,Comedy,1993,Movie not found on DBpedia by query title.
8155,102278,Pawn,"Crime, Thriller",2013,Pawn is a 2013 film directed by David A. Armstrong.
8156,102338,Shaolin Temple (Shao Lin si),"Action, Adventure, Drama",1976,Movie not found on DBpedia by query title.
8157,102378,Syrup,"Comedy, Drama",2013,"Syrup is a 2013 American drama film based on the novel of the same name by Max Barry. Its Video on Demand release date was May 1, 2013, and its US theater release date was June 7, 2013."
8158,102407,"Great Gatsby, The",Drama,2013,Movie not found on DBpedia by query title.
8159,102445,Star Trek Into Darkness,"Action, Adventure, Sci-Fi, IMAX",2013,Movie not found on DBpedia by query title.
8160,102481,"Internship, The",Comedy,2013,Movie not found on DBpedia by query title.
8161,102590,Darkon,"Documentary, Fantasy",2006,"Darkon is an award-winning feature-length documentary film that follows the real-life adventures of the Darkon Wargaming Club in Baltimore, Maryland, a group of fantasy live-action role-playing (LARP) gamers. The film was directed by Andrew Neel and Luke Meyer. Darkon premiered and won the Best Documentary Audience Award at the 2006 South By Southwest (SXSW) Film Festival in Austin, Texas. Darkon was an official selection playing at Hot Docs, Maryland Film Festival, Silverdocs, LA Film Festival, Britdoc, Melbourne International Film Festival and the Camden International Film Festival. The film was produced by Ovie Entertainment and SeeThink Films. John Hodgman was hired to write a scripted film adaptation of the documentary. However plans fell through, but an excerpt of the unproduced screenplay was read on his podcast Judge John Hodgman."
8162,102602,Mimino,Comedy,1977,"Mimino (Russian: Мимино) is a 1977 comedy film by Soviet director Georgiy Daneliya produced by Mosfilm and Gruziya-film, starring Vakhtang Kikabidze and Frunzik Mkrtchyan. Anatoliy Petritskiy served as the film's Director of Photography. The Soviet era comedy won the 1977 Golden Prize at the 10th Moscow International Film Festival."
8163,102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),"Adventure, Comedy",1973,Movie not found on DBpedia by query title.
8164,102684,Only God Forgives,"Drama, Thriller",2013,Movie not found on DBpedia by query title.
8165,102686,"Hangover Part III, The",Comedy,2013,Movie not found on DBpedia by query title.
8166,102716,"Fast & Furious 6 (Fast and the Furious 6, The)","Action, Crime, Thriller, IMAX",2013,Movie not found on DBpedia by query title.
8167,102720,Epic,"Adventure, Animation, Fantasy",2013,"Epic is a 1984 Australian animated feature by Yoram Gross, who later called it ""a rather Australian film - I can't say very successful, a little bit too much experimental film, too much abstract story."""
8168,102735,Captain America,"Action, Drama",1979,Movie not found on DBpedia by query title.
8169,102742,Tie Xi Qu: West of the Tracks (Tiexi qu),Documentary,2003,Movie not found on DBpedia by query title.
8170,102747,"Rink, The",Comedy,1916,Movie not found on DBpedia by query title.
8171,102749,Captain America II: Death Too Soon,"Action, Crime",1979,Movie not found on DBpedia by query title.
8172,102760,Down Terrace,"Comedy, Crime, Drama",2009,Movie not found on DBpedia by query title.
8173,102800,Frances Ha,"Comedy, Drama",2012,Movie not found on DBpedia by query title.
8174,102802,"Lords of Salem, The","Horror, Thriller",2012,Movie not found on DBpedia by query title.
8175,102819,Behind the Candelabra,Drama,2013,Movie not found on DBpedia by query title.
8176,102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,Documentary,2000,Movie not found on DBpedia by query title.
8177,102852,With Great Power: The Stan Lee Story,Documentary,2012,Movie not found on DBpedia by query title.
8178,102880,After Earth,"Action, Adventure, Sci-Fi, IMAX",2013,Movie not found on DBpedia by query title.
8179,102903,Now You See Me,"Crime, Mystery, Thriller",2013,Movie not found on DBpedia by query title.
8180,102984,Inhuman Resources (Redd Inc.),"Horror, Thriller",2012,Movie not found on DBpedia by query title.
8181,102993,"Way, Way Back, The","Comedy, Drama",2013,Movie not found on DBpedia by query title.
8182,103027,Much Ado About Nothing,"Comedy, Drama, Romance",2012,Movie not found on DBpedia by query title.
8183,103042,Man of Steel,"Action, Adventure, Fantasy, Sci-Fi, IMAX",2013,Movie not found on DBpedia by query title.
8184,103048,"Kings of Summer, The",Comedy,2013,Movie not found on DBpedia by query title.
8185,103075,"Purge, The","Crime, Horror, Thriller",2013,Movie not found on DBpedia by query title.
8186,103085,Rapture-Palooza,"Comedy, Fantasy",2013,"Rapture-Palooza (also known as Ecstasy) is a 2013 American fantasy-comedy film written by Chris Matheson and directed by Paul Middleditch. The film stars Anna Kendrick and John Francis Daley as a young couple who battle their way through a religious apocalypse on a mission to defeat ""The Beast"" (Craig Robinson). The film also stars Ken Jeong, Rob Corddry, Thomas Lennon, Tyler Labine, Paul Scheer, Calum Worthy, John Michael Higgins and Ana Gasteyer."
8187,103107,20 Feet from Stardom (Twenty Feet from Stardom),Documentary,2013,Movie not found on DBpedia by query title.
8188,103137,"Bling Ring, The","Crime, Drama",2013,Movie not found on DBpedia by query title.
8189,103141,Monsters University,"Adventure, Animation, Comedy",2013,Movie not found on DBpedia by query title.
