,movieId,title,genres,year,abstract
2016,2687,Tarzan,"Adventure, Animation, Children, Drama",1999,"Tarzan (also known as Tarzan 3D) is a 2013 English-language German-produced 3D computer-animated motion capture family action drama adventure film written, directed and produced by German producer Reinhard Klooss which was released on October 17, 2013 in Russia. The film was released across early 2014 in other countries. The film stars the voices of Kellan Lutz, Spencer Locke, Anton Zetterholm, Mark Deklin, Joe Cappelletti, and Jaime Ray Newman. The screenplay was written by Reinhard Klooss, Jessica Postigo and Yoni Brenner. The film is based on the classic book Tarzan of the Apes (1912) by Edgar Rice Burroughs, and is one of many adaptations. The film received predominantly negative reviews from critics, who panned the film's storyline and animation and grossed $44 million worldwide. Tarzan was released on DVD and Blu-ray on August 5, 2014 by Highlight Film."
2017,2688,"General's Daughter, The","Crime, Drama, Mystery, Thriller",1999,Movie not found on DBpedia by query title.
2018,2690,"Ideal Husband, An","Comedy, Romance",1999,Movie not found on DBpedia by query title.
2019,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,1998,Movie not found on DBpedia by query title.
2020,2692,Run Lola Run (Lola rennt),"Action, Crime",1998,Movie not found on DBpedia by query title.
2021,2693,Trekkies,Documentary,1997,"Trekkies is a 1997 documentary film directed by Roger Nygard about the devoted fans of Gene Roddenberry's Star Trek. It is the first film released by Paramount Vantage, then known as Paramount Classics, and stars Denise Crosby (best known for her portrayal of Security Chief Tasha Yar on the first season of Star Trek: The Next Generation)."
2022,2694,Big Daddy,Comedy,1999,Movie not found on DBpedia by query title.
2023,2695,"Boys, The",Drama,1998,Movie not found on DBpedia by query title.
2024,2696,"Dinner Game, The (Dîner de cons, Le)",Comedy,1998,Movie not found on DBpedia by query title.
2025,2697,My Son the Fanatic,"Comedy, Drama, Romance",1997,Movie not found on DBpedia by query title.
2026,2698,Zone 39,Sci-Fi,1997,Movie not found on DBpedia by query title.
2027,2699,Arachnophobia,"Comedy, Horror",1990,"Arachnophobia is a 1990 American horror comedy film directed by Frank Marshall and starring Jeff Daniels and John Goodman. It was the first film released by Hollywood Pictures, as well as being the directorial debut of Marshall. The story centers on a newly discovered Venezuelan spider being transported to a small American town that produces a new species of deadly spiders, which begin killing the town's residents one by one. Shooting took place in Venezuela and California and the film was released in the United States on July 18, 1990. It was a modest commercial success, gaining $53.21 million at the box office. It received generally positive reviews from critics."
2028,2700,"South Park: Bigger, Longer and Uncut","Animation, Comedy, Musical",1999,Movie not found on DBpedia by query title.
2029,2701,Wild Wild West,"Action, Comedy, Sci-Fi, Western",1999,Movie not found on DBpedia by query title.
2030,2702,Summer of Sam,Drama,1999,Movie not found on DBpedia by query title.
2031,2706,American Pie,"Comedy, Romance",1999,Movie not found on DBpedia by query title.
2032,2707,Arlington Road,Thriller,1999,Movie not found on DBpedia by query title.
2033,2708,"Autumn Tale, An (Conte d'automne)",Romance,1998,Movie not found on DBpedia by query title.
2034,2709,Muppets From Space,"Children, Comedy",1999,Movie not found on DBpedia by query title.
2035,2710,"Blair Witch Project, The","Drama, Horror, Thriller",1999,Movie not found on DBpedia by query title.
2036,2712,Eyes Wide Shut,"Drama, Mystery, Thriller",1999,Movie not found on DBpedia by query title.
2037,2713,Lake Placid,"Horror, Thriller",1999,Movie not found on DBpedia by query title.
2038,2716,Ghostbusters (a.k.a. Ghost Busters),"Action, Comedy, Sci-Fi",1984,Movie not found on DBpedia by query title.
2039,2717,Ghostbusters II,"Comedy, Fantasy, Sci-Fi",1989,Movie not found on DBpedia by query title.
2040,2718,Drop Dead Gorgeous,Comedy,1999,Movie not found on DBpedia by query title.
2041,2719,"Haunting, The","Horror, Thriller",1999,Movie not found on DBpedia by query title.
2042,2720,Inspector Gadget,"Action, Adventure, Children, Comedy",1999,Movie not found on DBpedia by query title.
2043,2722,Deep Blue Sea,"Action, Horror, Sci-Fi, Thriller",1999,Movie not found on DBpedia by query title.
2044,2723,Mystery Men,"Action, Comedy, Fantasy",1999,Movie not found on DBpedia by query title.
2045,2724,Runaway Bride,"Comedy, Romance",1999,Movie not found on DBpedia by query title.
2046,2725,Twin Falls Idaho,Drama,1999,Movie not found on DBpedia by query title.
2047,2726,"Killing, The","Crime, Film-Noir",1956,Movie not found on DBpedia by query title.
2048,2727,Killer's Kiss,"Crime, Film-Noir",1955,Movie not found on DBpedia by query title.
2049,2728,Spartacus,"Action, Drama, Romance, War",1960,"Spartacus is a 1960 American epic historical drama film directed by Stanley Kubrick. The screenplay by Dalton Trumbo was based on the novel Spartacus by Howard Fast. It was inspired by the life story of the leader of a slave revolt in antiquity, Spartacus, and the events of the Third Servile War. The film starred Kirk Douglas as Spartacus, Laurence Olivier as the Roman general and politician Marcus Licinius Crassus, Peter Ustinov, who won an Academy Award for Best Supporting Actor, as slave trader Lentulus Batiatus, John Gavin as Julius Caesar, Jean Simmons as Varinia, Charles Laughton as Sempronius Gracchus and Tony Curtis as Antoninus. The film won four Academy Awards in all. Douglas, whose Bryna Productions company was producing the film, removed original director Anthony Mann after the first week of shooting. Kubrick, with whom Douglas had worked before, was brought on board to take over direction. It is the only film directed by Kubrick where he did not have complete artistic control. Screenwriter Dalton Trumbo was blacklisted at the time as one of the Hollywood Ten. Douglas publicly announced that Trumbo was the screenwriter of Spartacus, and President-elect John F. Kennedy crossed American Legion picket lines to view the film, helping to end blacklisting. The author of the novel on which it is based, Howard Fast, was also blacklisted, and originally had to self-publish it. The film became the biggest moneymaker in Universal Studios' history, until it was surpassed by Airport (1970)."
2050,2729,Lolita,"Drama, Romance",1962,"Lolita is a 1962 British-American black comedy-drama film directed by Stanley Kubrick based on the novel of the same title by Vladimir Nabokov, about a middle-aged man who becomes obsessed with a teenage girl. The film stars James Mason as Humbert Humbert, Sue Lyon as Dolores Haze (Lolita), and Shelley Winters as Charlotte Haze, with Peter Sellers as Clare Quilty. Owing to the MPAA's restrictions at the time, the film toned down the more provocative aspects of the novel, sometimes leaving much to the audience's imagination. The actress who played Lolita, Sue Lyon, was 14 at the time of filming. Kubrick later commented that, if he had realized how severe the censorship limitations were going to be, he probably never would have made the film."
2051,2730,Barry Lyndon,"Drama, Romance, War",1975,Movie not found on DBpedia by query title.
2052,2731,"400 Blows, The (Les quatre cents coups)","Crime, Drama",1959,Movie not found on DBpedia by query title.
2053,2732,Jules and Jim (Jules et Jim),"Drama, Romance",1961,Movie not found on DBpedia by query title.
2054,2733,Vibes,"Adventure, Comedy, Romance",1988,"Vibes is a film released in 1988 starring Cyndi Lauper, Jeff Goldblum, Julian Sands and Peter Falk. It was directed by Ken Kwapis. The plot revolves around Sylvia, a ditzy psychic, and Nick, her equally odd psychic friend and their trip into the Ecuadorian Andes to find the ""source of psychic energy""."
2055,2734,"Mosquito Coast, The","Adventure, Drama, Thriller",1986,Movie not found on DBpedia by query title.
2056,2735,"Golden Child, The","Action, Adventure, Comedy, Fantasy, Mystery",1986,Movie not found on DBpedia by query title.
2057,2736,Brighton Beach Memoirs,Comedy,1986,Movie not found on DBpedia by query title.
2058,2737,Assassination,"Action, Drama, Thriller",1987,"Assassination (暗殺 Ansatsu), also known as The Assassin, is a 1964 film directed by Masahiro Shinoda."
2059,2738,Crimes of the Heart,"Comedy, Drama",1986,Movie not found on DBpedia by query title.
2060,2739,"Color Purple, The",Drama,1985,Movie not found on DBpedia by query title.
2061,2740,"Kindred, The","Horror, Sci-Fi",1986,Movie not found on DBpedia by query title.
2062,2741,No Mercy,"Action, Crime, Thriller",1986,Movie not found on DBpedia by query title.
2063,2742,Ménage (Tenue de soirée),"Comedy, Drama",1986,Movie not found on DBpedia by query title.
2064,2743,Native Son,Drama,1986,Movie not found on DBpedia by query title.
2065,2744,Otello,Drama,1986,"Otello is a 1986 film based on the Giuseppe Verdi opera of the same name, which was itself based on the Shakespearean play Othello. The film was directed by Franco Zeffirelli and starred Plácido Domingo in the title role, Katia Ricciarelli as Desdemona and Justino Díaz as Iago. For the movie's soundtrack, Lorin Maazel conducted the Orchestra and Chorus of the Teatro alla Scala. The film premiered in West Germany on August 28, 1986 and received a U.S. theatrical release on September 12, 1986. It was nominated for a Bafta Award and a Golden Globe for Best Foreign Language Film."
2066,2745,"Mission, The",Drama,1986,Movie not found on DBpedia by query title.
2067,2746,Little Shop of Horrors,"Comedy, Horror, Musical",1986,Movie not found on DBpedia by query title.
2068,2747,"Little Shop of Horrors, The","Comedy, Horror",1960,Movie not found on DBpedia by query title.
2069,2748,Allan Quatermain and the Lost City of Gold,"Action, Adventure, Comedy",1987,Movie not found on DBpedia by query title.
2070,2749,"Morning After, The","Drama, Mystery",1986,Movie not found on DBpedia by query title.
2071,2750,Radio Days,"Comedy, Drama",1987,Movie not found on DBpedia by query title.
2072,2751,From the Hip,"Comedy, Drama",1987,Movie not found on DBpedia by query title.
2073,2752,Outrageous Fortune,"Comedy, Mystery",1987,Movie not found on DBpedia by query title.
2074,2754,Deadtime Stories,Horror,1987,Movie not found on DBpedia by query title.
2075,2757,Frances,Drama,1982,"Frances is a 1982 American biographical film starring Jessica Lange as actress Frances Farmer. Kim Stanley and Sam Shepard appeared in supporting roles. The film chronicles Farmer's life from 1930s high school student, her short lived film career in the 1930s, her 1940s institutionalization for alleged mental illness and her 1950s deinstitutionalization and appearance on This Is Your Life. Upon its release, the film was advertised as a purportedly true account of Farmer's life but the script was largely fictional and sensationalized. In particular, the film depicts Farmer as having been lobotomized; this is reputed to have never happened."
2076,2759,Dick,Comedy,1999,"Dick is a 1999 American comedy film directed by Andrew Fleming from a script he wrote with Sheryl Longin. It is a parody retelling the events of the Watergate scandal which ended the presidency of Richard (""Tricky Dick"") Nixon and features several cast members from Saturday Night Live and The Kids in the Hall. Kirsten Dunst and Michelle Williams star as Betsy and Arlene, two warm-hearted but not overly intelligent 15-year-old girls who are best friends, and who, through various twists and turns, become the legendary ""Deep Throat"" figure partly responsible for bringing down the presidency of Richard Nixon. Dan Hedaya plays Nixon."
2077,2761,"Iron Giant, The","Adventure, Animation, Children, Drama, Sci-Fi",1999,Movie not found on DBpedia by query title.
2078,2762,"Sixth Sense, The","Drama, Horror, Mystery",1999,Movie not found on DBpedia by query title.
2079,2763,"Thomas Crown Affair, The","Action, Mystery",1999,Movie not found on DBpedia by query title.
2080,2764,"Thomas Crown Affair, The","Crime, Drama, Romance, Thriller",1968,Movie not found on DBpedia by query title.
2081,2765,"Acid House, The","Comedy, Drama",1998,Movie not found on DBpedia by query title.
2082,2766,"Adventures of Sebastian Cole, The","Comedy, Drama",1998,Movie not found on DBpedia by query title.
2083,2769,"Yards, The","Crime, Drama",2000,Movie not found on DBpedia by query title.
2084,2770,Bowfinger,Comedy,1999,"Bowfinger is a 1999 American satirical comedy film directed by Frank Oz. It depicts a down-and-out filmmaker in Hollywood attempting to make a film on a small budget with a star who does not know that he is in the film. It was written by Steve Martin, to portray himself, Eddie Murphy in two roles, and Heather Graham as a vapid, ambitious starlet."
2085,2771,Brokedown Palace,Drama,1999,Movie not found on DBpedia by query title.
2086,2772,Detroit Rock City,Comedy,1999,Movie not found on DBpedia by query title.
2087,2774,Better Than Chocolate,"Comedy, Romance",1999,Movie not found on DBpedia by query title.
2088,2775,Head On,Drama,1998,Movie not found on DBpedia by query title.
2089,2779,Heaven Can Wait,Comedy,1978,Movie not found on DBpedia by query title.
2090,2782,Pit and the Pendulum,Horror,1961,Movie not found on DBpedia by query title.
2091,2784,"Masque of the Red Death, The",Horror,1964,Movie not found on DBpedia by query title.
2092,2786,Haunted Honeymoon,Comedy,1986,Movie not found on DBpedia by query title.
2093,2787,Cat's Eye,Horror,1985,Movie not found on DBpedia by query title.
2094,2788,Monty Python's And Now for Something Completely Different,Comedy,1971,Movie not found on DBpedia by query title.
2095,2789,Damien: Omen II,Horror,1978,Movie not found on DBpedia by query title.
2096,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)","Horror, Thriller",1981,Movie not found on DBpedia by query title.
2097,2791,Airplane!,Comedy,1980,"Airplane! (titled Flying High! in Australia, New Zealand, South Africa, Japan and the Philippines) is a 1980 American satirical parody film directed and written by David and Jerry Zucker as well as Jim Abrahams, and produced by Jon Davison. It stars Robert Hays and Julie Hagerty and features Leslie Nielsen, Robert Stack, Lloyd Bridges, Peter Graves, Kareem Abdul-Jabbar, and Lorna Patterson. The film is a parody of the disaster film genre, particularly the 1957 Paramount film Zero Hour!, from which it borrows the plot and the central characters, as well as many elements from Airport 1975. The film is known for its use of surreal humor and its fast-paced slapstick comedy, including visual and verbal puns and gags. Airplane! was a critical and financial success, grossing over $83 million in North America against a budget of $3.5 million, being released by Paramount Pictures. The film's creators received the Writers Guild of America Award for Best Adapted Comedy, and nominations for the Golden Globe Award for Best Motion Picture – Musical or Comedy and a BAFTA Award for Best Screenplay. In the years since its release, Airplane!'s reputation has grown substantially. The film was ranked sixth on Bravo's 100 Funniest Movies. In a 2007 survey by Channel 4 in the United Kingdom, it was judged the second greatest comedy film of all time, after Monty Python's Life of Brian. In 2008, Airplane! was selected by Empire magazine as one of The 500 Greatest Movies of All Time and in 2012 was voted number one in The 50 Funniest Comedies Ever poll. In 2010, the film was selected for preservation in the United States National Film Registry by the Library of Congress as being ""culturally, historically, or aesthetically significant""."
2098,2792,Airplane II: The Sequel,Comedy,1982,Movie not found on DBpedia by query title.
2099,2793,"American Werewolf in Paris, An","Comedy, Horror, Romance, Thriller",1997,Movie not found on DBpedia by query title.
2100,2794,European Vacation (aka National Lampoon's European Vacation),"Adventure, Comedy, Romance",1985,Movie not found on DBpedia by query title.
2101,2795,National Lampoon's Vacation,Comedy,1983,Movie not found on DBpedia by query title.
2102,2796,Funny Farm,Comedy,1988,Movie not found on DBpedia by query title.
2103,2797,Big,"Comedy, Drama, Fantasy, Romance",1988,"Big: the musical is a 1996 musical adaptation of the 1988 Tom Hanks film. It was directed by Mike Ockrent and featured music by David Shire and lyrics by Richard Maltby, Jr., with choreography by Susan Stroman. It involves Josh Baskin, a 12-year-old boy who grows up overnight after being granted a wish by a Zoltar Speaks machine at a carnival. With the aid of his best friend, Billy, he must cope with his new adulthood while finding the machine so that he can wish himself back and more."
2104,2798,Problem Child,"Children, Comedy",1990,Movie not found on DBpedia by query title.
2105,2799,Problem Child 2,Comedy,1991,Movie not found on DBpedia by query title.
2106,2800,Little Nemo: Adventures in Slumberland,"Adventure, Animation, Children, Drama, Fantasy",1992,Movie not found on DBpedia by query title.
2107,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),"Drama, Romance",1997,Movie not found on DBpedia by query title.
2108,2802,Tequila Sunrise,"Action, Drama, Romance, Thriller",1988,Movie not found on DBpedia by query title.
2109,2803,"Pelican Brief, The","Crime, Drama, Mystery, Romance, Thriller",1993,Movie not found on DBpedia by query title.
2110,2804,"Christmas Story, A","Children, Comedy",1983,Movie not found on DBpedia by query title.
2111,2805,Mickey Blue Eyes,"Comedy, Romance",1999,Movie not found on DBpedia by query title.
2112,2806,Teaching Mrs. Tingle,"Comedy, Thriller",1999,Movie not found on DBpedia by query title.
2113,2807,Universal Soldier: The Return,"Action, Sci-Fi",1999,Movie not found on DBpedia by query title.
2114,2808,Universal Soldier,"Action, Sci-Fi",1992,Movie not found on DBpedia by query title.
2115,2810,Perfect Blue,"Animation, Horror, Mystery, Thriller",1997,Movie not found on DBpedia by query title.
2116,2812,In Too Deep,"Action, Thriller",1999,Movie not found on DBpedia by query title.
2117,2813,"Source, The",Documentary,1999,Movie not found on DBpedia by query title.
2118,2815,Iron Eagle,"Action, War",1986,Movie not found on DBpedia by query title.
2119,2816,Iron Eagle II,"Action, War",1988,Movie not found on DBpedia by query title.
2120,2817,Aces: Iron Eagle III,Action,1992,Movie not found on DBpedia by query title.
2121,2818,Iron Eagle IV,"Action, War",1995,Movie not found on DBpedia by query title.
2122,2819,Three Days of the Condor (3 Days of the Condor),"Drama, Mystery, Romance, Thriller",1975,Movie not found on DBpedia by query title.
2123,2820,Hamlet,Drama,1964,"Hamlet is a 1954 Hindi tragedy drama film, produced and directed by Kishore Sahu. The film was a free adaptation of Shakespeare's tragedy, with Sahu playing Hamlet as well as writing the screenplay, while the dialogues were by Amanat Hilal and B. D. Verma. It was produced under the ""Hindustan Chitra"" banner, a production company started by Sahu in 1944. It was Ramesh Naidu's debut film as a music composer. The film starred Mala Sinha, Kishore Sahu, Venus Banerji, Kamaljeet and Jankidas. Sahu was influenced by ""classic European sources"". Though termed a ""free adaptation"" in the credit roll of the film, Sahu's Hamlet stayed true to the title, its setting, and the original names in the play, remaining as close as possible to Laurence Olivier's Hamlet (1948)."
2124,2822,Medicine Man,"Adventure, Romance",1992,Movie not found on DBpedia by query title.
2125,2824,On the Ropes,"Documentary, Drama",1999,Movie not found on DBpedia by query title.
2126,2826,"13th Warrior, The","Action, Adventure, Fantasy",1999,Movie not found on DBpedia by query title.
2127,2827,"Astronaut's Wife, The","Horror, Sci-Fi, Thriller",1999,Movie not found on DBpedia by query title.
2128,2828,Dudley Do-Right,"Children, Comedy",1999,Movie not found on DBpedia by query title.
2129,2829,"Muse, The",Comedy,1999,Movie not found on DBpedia by query title.
2130,2835,Chill Factor,"Action, Adventure, Comedy, Thriller",1999,Movie not found on DBpedia by query title.
2131,2836,Outside Providence,Comedy,1999,Movie not found on DBpedia by query title.
2132,2837,Bedrooms & Hallways,"Comedy, Romance",1998,Movie not found on DBpedia by query title.
2133,2839,West Beirut (West Beyrouth),Drama,1998,Movie not found on DBpedia by query title.
2134,2840,Stigmata,"Drama, Thriller",1999,"Stigmata is a 1999 American supernatural horror film directed by Rupert Wainwright and starring Patricia Arquette as an atheist hairdresser from Pittsburgh, Pennsylvania, who is afflicted with the stigmata after acquiring a rosary formerly owned by a deceased Italian priest who himself suffered from the phenomenon. Gabriel Byrne plays a Vatican official who investigates her case, and Jonathan Pryce plays a corrupt Catholic Church official. Despite being a box office success, earning over $85 million on a $29 million budget, the film received generally negative reviews from critics."
2135,2841,Stir of Echoes,"Horror, Mystery, Thriller",1999,Movie not found on DBpedia by query title.
2136,2843,"Black Cat, White Cat (Crna macka, beli macor)","Comedy, Romance",1998,Movie not found on DBpedia by query title.
2137,2844,"Minus Man, The","Drama, Mystery",1999,Movie not found on DBpedia by query title.
2138,2846,"Adventures of Milo and Otis, The (Koneko monogatari)","Adventure, Children, Comedy, Drama",1986,Movie not found on DBpedia by query title.
2139,2847,Only Angels Have Wings,"Adventure, Drama, Romance",1939,Movie not found on DBpedia by query title.
2140,2848,"Othello (Tragedy of Othello: The Moor of Venice, The)",Drama,1952,Movie not found on DBpedia by query title.
2141,2851,Saturn 3,"Adventure, Sci-Fi, Thriller",1980,Movie not found on DBpedia by query title.
2142,2852,"Soldier's Story, A",Drama,1984,Movie not found on DBpedia by query title.
2143,2856,I Saw What You Did,Thriller,1965,Movie not found on DBpedia by query title.
2144,2857,Yellow Submarine,"Adventure, Animation, Comedy, Fantasy, Musical",1968,Movie not found on DBpedia by query title.
2145,2858,American Beauty,"Drama, Romance",1999,Movie not found on DBpedia by query title.
2146,2859,Stop Making Sense,"Documentary, Musical",1984,Movie not found on DBpedia by query title.
2147,2860,Blue Streak,Comedy,1999,Movie not found on DBpedia by query title.
2148,2861,For Love of the Game,"Comedy, Drama",1999,Movie not found on DBpedia by query title.
2149,2862,Caligula,Drama,1979,"Caligula (Italian: Caligola) is a 1979 Italian-American erotic historical drama film focusing on the rise and fall of the Roman Emperor Caligula. It stars Malcolm McDowell, Teresa Ann Savoy, Helen Mirren, Peter O'Toole, John Steiner and John Gielgud. It is the only feature film produced by the men's magazine Penthouse. Producer Bob Guccione, the magazine's founder, intended to produce an explicit pornographic film with a feature film narrative and high production values. He also cast Penthouse Pets as extras in unsimulated sex scenes filmed during post-production by himself and Giancarlo Lui. Guccione hired screenwriter Gore Vidal to draft the film's script and Tinto Brass to direct the film. Brass extensively altered Vidal's original screenplay, leading Vidal to disavow the film. The final screenplay focuses on the idea that ""absolute power corrupts absolutely"". Brass and Guccione disagreed over Guccione's use of unsimulated sexual content, which Brass refused to film. Because the producers did not allow Brass to edit the film, they changed its tone and style significantly and added hardcore sex scenes not filmed by Brass, thus turning Caligula into a pornographic drama that disregarded the director's intentions to present the film as a political satire. As a result, Brass also disavowed the film. Caligula's release was controversial; it was met with legal issues and controversies over its violent and sexual content. Its uncut form remains banned in several countries. Although reviews were overwhelmingly negative (though McDowell's performance as the title character was praised), Caligula is considered to be a cult classic and its political content was considered to have significant merit."
2150,2863,"Hard Day's Night, A","Adventure, Comedy, Musical",1964,Movie not found on DBpedia by query title.
2151,2865,Sugar Town,Comedy,1999,Movie not found on DBpedia by query title.
2152,2866,"Buddy Holly Story, The",Drama,1978,Movie not found on DBpedia by query title.
2153,2867,Fright Night,"Comedy, Horror, Thriller",1985,Movie not found on DBpedia by query title.
2154,2868,Fright Night Part II,Horror,1988,Movie not found on DBpedia by query title.
2155,2870,Barefoot in the Park,Comedy,1967,Movie not found on DBpedia by query title.
2156,2871,Deliverance,"Adventure, Drama, Thriller",1972,"Deliverance is a 1972 iconic American drama thriller film produced and directed by John Boorman, and starring Jon Voight, Burt Reynolds, Ned Beatty and Ronny Cox, with the latter two making their feature film debuts. The film is based on the 1970 novel of the same name by American author James Dickey, who has a small role in the film as the Sheriff. The screenplay was written by Dickey and an uncredited Boorman. It was a critical success, earning three Academy Award nominations and five Golden Globe nominations. Widely acclaimed as a landmark picture, the film is noted both for the music scene near the beginning, with one of the city men playing ""Dueling Banjos"" on guitar with a banjo-playing country boy, that sets the tone for what lies ahead—a trip into unknown and potentially dangerous wilderness—and for its visceral and notorious male rape scene. In 2008, Deliverance was selected for preservation in the United States National Film Registry by the Library of Congress as being ""culturally, historically, or aesthetically significant""."
2157,2872,Excalibur,"Adventure, Fantasy",1981,"Excalibur is a 1981 dramatic sword and sorcery film directed, produced and co-written by John Boorman that retells the legend of King Arthur and the knights of the Round Table. Based solely on the 15th century Arthurian romance, Le Morte d'Arthur by Thomas Malory, Excalibur stars Nigel Terry as Arthur, Nicol Williamson as Merlin, Nicholas Clay as Lancelot, Cherie Lunghi as Guenevere, Helen Mirren as Morgana, Liam Neeson as Gawain, Corin Redgrave as Cornwall, and Patrick Stewart as Leodegrance. The film is named after the legendary sword of King Arthur that features prominently in Arthurian literature. The film's soundtrack features the music of Richard Wagner and Carl Orff, along with an original score by Trevor Jones. Shot entirely on location in Ireland and employing Irish actors and crew, the film has been acknowledged for its importance to the Irish filmmaking industry and for helping launch the film and acting careers of a number of Irish and English actors, including Mirren, Neeson, Stewart, Gabriel Byrne, Neil Jordan and Ciarán Hinds. Excalibur achieved moderate box office success while receiving mixed reviews. Although film critics Roger Ebert and Vincent Canby criticised the film's plot and characters, they, along with other reviewers, praised its visual style. Excalibur opened at number one in the United States, eventually grossing $34,967,437 on a budget of around US$11 million, to rank 18th in that year's receipts."
2158,2874,"Pajama Game, The","Comedy, Musical, Romance",1957,Movie not found on DBpedia by query title.
2159,2875,Sommersby,"Drama, Mystery, Romance",1993,"Sommersby is a 1993 romantic drama film directed by Jon Amiel and starring Richard Gere, Jodie Foster, Bill Pullman and James Earl Jones. Set in the Reconstruction period following the U.S. Civil War, the story is adapted from the historical account of 16th century French peasant Martin Guerre (previously filmed by Daniel Vigne as The Return of Martin Guerre with Gérard Depardieu in 1982)."
2160,2876,Thumbelina,"Animation, Children, Fantasy",1994,"Thumbelina is a 49-minute animated film originally released on June 8, 1992, based on the classic story Thumbelina by Hans Christian Andersen. Like all other Golden Films productions, the film featured a single theme song, ""Little Teeny Thumbelina,"" written and composed by Richard Hurwitz and John Arrias, as well as the classic song ""Edelweiss."" A girl no bigger than a thumb is sent on a mission to the Meadow of the Tulips where she must inform the prince about the breaking of the dam, a threat that could endanger the life of all the Little People in the meadow. On her journey, Thumbelina is brought by an old medicine woman to the home of a lonely childless woman, who, seeing the size of the little girl, names her ""Thumbelina."" Thumbelina was produced by Golden Films and the American Film Investment Corporation, and was distributed to DVD in 2002 by GoodTimes Entertainment as part of their ""Collectible Classics"" line."
2161,2877,Tommy,Musical,1975,Tommy (Russian: Томми) is a 1931 Soviet film directed by Yakov Protazanov based on the play Armoured Train 14-69 by Vsevolod Ivanov.
2162,2878,Hell Night,Horror,1981,Movie not found on DBpedia by query title.
2163,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),"Action, Adventure, Comedy",1991,Movie not found on DBpedia by query title.
2164,2880,Armour of God (Long xiong hu di),"Action, Adventure, Comedy",1987,Movie not found on DBpedia by query title.
2165,2881,Double Jeopardy,"Action, Crime, Drama, Thriller",1999,Movie not found on DBpedia by query title.
2166,2882,Jakob the Liar,Drama,1999,Movie not found on DBpedia by query title.
2167,2883,Mumford,"Comedy, Drama",1999,"Mumford is a 1999 American comedy-drama film written and directed by Lawrence Kasdan. It is set in a small town where a new psychologist (Loren Dean) gives offbeat advice to the neurotic residents. Both the psychologist and the town are named Mumford, a coincidence that eventually figures in the plot. The film co-stars Hope Davis, Jason Lee, Alfre Woodard, Mary McDonnell, Martin Short, David Paymer, Pruitt Taylor Vince, Ted Danson, and Zooey Deschanel in her film debut."
2168,2884,Dog Park,"Comedy, Romance",1998,Movie not found on DBpedia by query title.
2169,2885,Guinevere,"Drama, Romance",1999,"Guinevere  is a 1999 American drama film about the artistic and romantic relationship between a young student and her older mentor. The film was written and directed by Audrey Wells and stars Stephen Rea, Sarah Polley, Jean Smart, and Gina Gershon. The film was a 1999 Sundance Film Festival Jury Prize nominee. It won the Waldo Salt Screenwriting Award for Welles' screenplay, which she shared with Frank Whaley's script for Joe the King. It was also entered into the 21st Moscow International Film Festival."
2170,2886,"Adventures of Elmo in Grouchland, The","Children, Comedy",1999,Movie not found on DBpedia by query title.
2171,2887,Simon Sez,"Action, Comedy",1999,Movie not found on DBpedia by query title.
2172,2888,Drive Me Crazy,"Comedy, Romance",1999,Movie not found on DBpedia by query title.
